* Measurement data measured by REW V5.20.14
* Source: EQ Objectively Neutral IE Tar Filtered
* Format: 
* Dated: Aug 25, 2024 10:19:36 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: -23.0 dB
* Note: Measurement imported from /Users/sharuraudio/Downloads/Objectively Neutral IE Target.txt Format: Comma/Tab/Space delimited data 177 values loaded, 20 Hz to 20,000 Hz  PK       Fc    2000 Hz  Gain  -2.50 dB  Q  2.000 PK       Fc    2700 Hz  Gain  -3.00 dB  Q  2.000 HS Q     Fc    4000 Hz  Gain   1.80 dB Q  0.700 PK       Fc   750.0 Hz  Gain  -0.80 dB  Q  2.000 PK       Fc    3170 Hz  Gain  -0.30 dB  Q  2.000
* Measurement: EQ Objectively Neutral IE Tar
* Smoothing: None
* Frequency Step: 0.25 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB)
359.452816 59.846
359.702816 59.846
359.952816 59.846
360.202816 59.846
360.452816 59.845
360.702816 59.845
360.952816 59.845
361.202816 59.844
361.452816 59.844
361.702816 59.844
361.952816 59.843
362.202816 59.843
362.452816 59.843
362.702816 59.843
362.952816 59.842
363.202816 59.842
363.452816 59.842
363.702816 59.842
363.952816 59.841
364.202816 59.841
364.452816 59.841
364.702816 59.840
364.952816 59.840
365.202816 59.840
365.452816 59.840
365.702816 59.840
365.952816 59.839
366.202816 59.839
366.452816 59.839
366.702816 59.839
366.952816 59.839
367.202816 59.838
367.452816 59.838
367.702816 59.838
367.952816 59.838
368.202816 59.838
368.452816 59.838
368.702816 59.837
368.952816 59.837
369.202816 59.837
369.452816 59.837
369.702816 59.837
369.952816 59.837
370.202816 59.837
370.452816 59.837
370.702816 59.837
370.952816 59.837
371.202816 59.837
371.452816 59.837
371.702816 59.837
371.952816 59.837
372.202816 59.838
372.452816 59.838
372.702816 59.838
372.952816 59.839
373.202816 59.839
373.452816 59.839
373.702816 59.840
373.952816 59.840
374.202816 59.841
374.452816 59.841
374.702816 59.842
374.952816 59.842
375.202816 59.842
375.452816 59.843
375.702816 59.843
375.952816 59.844
376.202816 59.844
376.452816 59.845
376.702816 59.845
376.952816 59.845
377.202816 59.846
377.452816 59.846
377.702816 59.847
377.952816 59.847
378.202816 59.848
378.452816 59.848
378.702816 59.849
378.952816 59.849
379.202816 59.849
379.452816 59.850
379.702816 59.850
379.952816 59.851
380.202816 59.851
380.452816 59.852
380.702816 59.852
380.952816 59.852
381.202816 59.853
381.452816 59.853
381.702816 59.854
381.952816 59.854
382.202816 59.854
382.452816 59.855
382.702816 59.855
382.952816 59.855
383.202816 59.856
383.452816 59.856
383.702816 59.856
383.952816 59.856
384.202816 59.856
384.452816 59.856
384.702816 59.856
384.952816 59.856
385.202816 59.856
385.452816 59.856
385.702816 59.856
385.952816 59.856
386.202816 59.856
386.452816 59.856
386.702816 59.856
386.952816 59.856
387.202816 59.856
387.452816 59.855
387.702816 59.855
387.952816 59.855
388.202816 59.855
388.452816 59.855
388.702816 59.855
388.952816 59.854
389.202816 59.854
389.452816 59.854
389.702816 59.854
389.952816 59.853
390.202816 59.853
390.452816 59.853
390.702816 59.853
390.952816 59.852
391.202816 59.852
391.452816 59.852
391.702816 59.852
391.952816 59.851
392.202816 59.851
392.452816 59.851
392.702816 59.850
392.952816 59.850
393.202816 59.850
393.452816 59.849
393.702816 59.849
393.952816 59.849
394.202816 59.848
394.452816 59.848
394.702816 59.848
394.952816 59.847
395.202816 59.847
395.452816 59.846
395.702816 59.846
395.952816 59.846
396.202816 59.845
396.452816 59.845
396.702816 59.844
396.952816 59.844
397.202816 59.843
397.452816 59.842
397.702816 59.841
397.952816 59.841
398.202816 59.840
398.452816 59.839
398.702816 59.839
398.952816 59.838
399.202816 59.837
399.452816 59.837
399.702816 59.836
399.952816 59.835
400.202816 59.834
400.452816 59.834
400.702816 59.833
400.952816 59.832
401.202816 59.832
401.452816 59.831
401.702816 59.830
401.952816 59.830
402.202816 59.829
402.452816 59.829
402.702816 59.828
402.952816 59.827
403.202816 59.827
403.452816 59.826
403.702816 59.826
403.952816 59.825
404.202816 59.824
404.452816 59.824
404.702816 59.823
404.952816 59.823
405.202816 59.822
405.452816 59.822
405.702816 59.822
405.952816 59.821
406.202816 59.821
406.452816 59.820
406.702816 59.820
406.952816 59.820
407.202816 59.819
407.452816 59.819
407.702816 59.819
407.952816 59.818
408.202816 59.818
408.452816 59.818
408.702816 59.818
408.952816 59.818
409.202816 59.818
409.452816 59.818
409.702816 59.817
409.952816 59.817
410.202816 59.818
410.452816 59.818
410.702816 59.819
410.952816 59.819
411.202816 59.820
411.452816 59.820
411.702816 59.821
411.952816 59.821
412.202816 59.822
412.452816 59.822
412.702816 59.823
412.952816 59.824
413.202816 59.824
413.452816 59.825
413.702816 59.826
413.952816 59.826
414.202816 59.827
414.452816 59.828
414.702816 59.828
414.952816 59.829
415.202816 59.830
415.452816 59.830
415.702816 59.831
415.952816 59.832
416.202816 59.833
416.452816 59.834
416.702816 59.834
416.952816 59.835
417.202816 59.836
417.452816 59.837
417.702816 59.838
417.952816 59.838
418.202816 59.839
418.452816 59.840
418.702816 59.841
418.952816 59.842
419.202816 59.843
419.452816 59.844
419.702816 59.845
419.952816 59.845
420.202816 59.846
420.452816 59.847
420.702816 59.848
420.952816 59.849
421.202816 59.850
421.452816 59.851
421.702816 59.852
421.952816 59.853
422.202816 59.854
422.452816 59.855
422.702816 59.856
422.952816 59.857
423.202816 59.858
423.452816 59.859
423.702816 59.860
423.952816 59.861
424.202816 59.862
424.452816 59.863
424.702816 59.864
424.952816 59.865
425.202816 59.866
425.452816 59.867
425.702816 59.868
425.952816 59.869
426.202816 59.870
426.452816 59.872
426.702816 59.873
426.952816 59.874
427.202816 59.875
427.452816 59.876
427.702816 59.877
427.952816 59.878
428.202816 59.879
428.452816 59.880
428.702816 59.881
428.952816 59.882
429.202816 59.883
429.452816 59.885
429.702816 59.886
429.952816 59.887
430.202816 59.888
430.452816 59.889
430.702816 59.890
430.952816 59.891
431.202816 59.892
431.452816 59.893
431.702816 59.894
431.952816 59.895
432.202816 59.896
432.452816 59.897
432.702816 59.898
432.952816 59.899
433.202816 59.900
433.452816 59.901
433.702816 59.902
433.952816 59.903
434.202816 59.904
434.452816 59.905
434.702816 59.906
434.952816 59.907
435.202816 59.908
435.452816 59.909
435.702816 59.910
435.952816 59.911
436.202816 59.912
436.452816 59.913
436.702816 59.914
436.952816 59.915
437.202816 59.916
437.452816 59.917
437.702816 59.918
437.952816 59.919
438.202816 59.920
438.452816 59.921
438.702816 59.922
438.952816 59.923
439.202816 59.924
439.452816 59.925
439.702816 59.926
439.952816 59.928
440.202816 59.929
440.452816 59.930
440.702816 59.931
440.952816 59.932
441.202816 59.933
441.452816 59.934
441.702816 59.935
441.952816 59.936
442.202816 59.937
442.452816 59.938
442.702816 59.939
442.952816 59.940
443.202816 59.941
443.452816 59.942
443.702816 59.943
443.952816 59.944
444.202816 59.945
444.452816 59.946
444.702816 59.947
444.952816 59.948
445.202816 59.949
445.452816 59.950
445.702816 59.951
445.952816 59.952
446.202816 59.953
446.452816 59.954
446.702816 59.955
446.952816 59.956
447.202816 59.957
447.452816 59.958
447.702816 59.960
447.952816 59.961
448.202816 59.962
448.452816 59.963
448.702816 59.964
448.952816 59.965
449.202816 59.966
449.452816 59.967
449.702816 59.968
449.952816 59.969
450.202816 59.970
450.452816 59.971
450.702816 59.972
450.952816 59.973
451.202816 59.974
451.452816 59.975
451.702816 59.976
451.952816 59.977
452.202816 59.978
452.452816 59.979
452.702816 59.980
452.952816 59.981
453.202816 59.982
453.452816 59.983
453.702816 59.984
453.952816 59.985
454.202816 59.986
454.452816 59.987
454.702816 59.988
454.952816 59.989
455.202816 59.990
455.452816 59.991
455.702816 59.992
455.952816 59.992
456.202816 59.993
456.452816 59.994
456.702816 59.995
456.952816 59.996
457.202816 59.997
457.452816 59.998
457.702816 59.999
457.952816 60.000
458.202816 60.001
458.452816 60.002
458.702816 60.003
458.952816 60.004
459.202816 60.005
459.452816 60.006
459.702816 60.007
459.952816 60.008
460.202816 60.009
460.452816 60.010
460.702816 60.011
460.952816 60.011
461.202816 60.012
461.452816 60.013
461.702816 60.014
461.952816 60.015
462.202816 60.016
462.452816 60.017
462.702816 60.018
462.952816 60.019
463.202816 60.020
463.452816 60.021
463.702816 60.021
463.952816 60.022
464.202816 60.023
464.452816 60.024
464.702816 60.025
464.952816 60.026
465.202816 60.027
465.452816 60.028
465.702816 60.028
465.952816 60.029
466.202816 60.030
466.452816 60.031
466.702816 60.032
466.952816 60.033
467.202816 60.034
467.452816 60.034
467.702816 60.035
467.952816 60.036
468.202816 60.037
468.452816 60.038
468.702816 60.039
468.952816 60.039
469.202816 60.040
469.452816 60.041
469.702816 60.042
469.952816 60.043
470.202816 60.043
470.452816 60.044
470.702816 60.045
470.952816 60.046
471.202816 60.047
471.452816 60.047
471.702816 60.048
471.952816 60.049
472.202816 60.049
472.452816 60.050
472.702816 60.051
472.952816 60.052
473.202816 60.052
473.452816 60.053
473.702816 60.054
473.952816 60.054
474.202816 60.055
474.452816 60.056
474.702816 60.056
474.952816 60.057
475.202816 60.058
475.452816 60.058
475.702816 60.059
475.952816 60.060
476.202816 60.060
476.452816 60.061
476.702816 60.061
476.952816 60.062
477.202816 60.063
477.452816 60.063
477.702816 60.064
477.952816 60.065
478.202816 60.065
478.452816 60.066
478.702816 60.066
478.952816 60.067
479.202816 60.068
479.452816 60.068
479.702816 60.069
479.952816 60.069
480.202816 60.070
480.452816 60.071
480.702816 60.071
480.952816 60.072
481.202816 60.072
481.452816 60.073
481.702816 60.073
481.952816 60.074
482.202816 60.075
482.452816 60.075
482.702816 60.076
482.952816 60.076
483.202816 60.077
483.452816 60.077
483.702816 60.078
483.952816 60.079
484.202816 60.079
484.452816 60.080
484.702816 60.080
484.952816 60.081
485.202816 60.081
485.452816 60.082
485.702816 60.082
485.952816 60.083
486.202816 60.083
486.452816 60.084
486.702816 60.084
486.952816 60.085
487.202816 60.086
487.452816 60.086
487.702816 60.087
487.952816 60.087
488.202816 60.088
488.452816 60.088
488.702816 60.089
488.952816 60.089
489.202816 60.090
489.452816 60.090
489.702816 60.091
489.952816 60.091
490.202816 60.092
490.452816 60.092
490.702816 60.093
490.952816 60.093
491.202816 60.094
491.452816 60.094
491.702816 60.095
491.952816 60.095
492.202816 60.096
492.452816 60.096
492.702816 60.097
492.952816 60.097
493.202816 60.098
493.452816 60.098
493.702816 60.099
493.952816 60.099
494.202816 60.100
494.452816 60.100
494.702816 60.101
494.952816 60.101
495.202816 60.102
495.452816 60.102
495.702816 60.103
495.952816 60.104
496.202816 60.104
496.452816 60.105
496.702816 60.105
496.952816 60.106
497.202816 60.106
497.452816 60.107
497.702816 60.107
497.952816 60.108
498.202816 60.108
498.452816 60.109
498.702816 60.109
498.952816 60.110
499.202816 60.110
499.452816 60.111
499.702816 60.112
499.952816 60.112
500.202816 60.113
500.452816 60.113
500.702816 60.114
500.952816 60.114
501.202816 60.115
501.452816 60.115
501.702816 60.116
501.952816 60.116
502.202816 60.117
502.452816 60.117
502.702816 60.118
502.952816 60.118
503.202816 60.119
503.452816 60.119
503.702816 60.120
503.952816 60.120
504.202816 60.121
504.452816 60.121
504.702816 60.121
504.952816 60.122
505.202816 60.122
505.452816 60.123
505.702816 60.123
505.952816 60.124
506.202816 60.124
506.452816 60.125
506.702816 60.125
506.952816 60.126
507.202816 60.126
507.452816 60.127
507.702816 60.127
507.952816 60.127
508.202816 60.128
508.452816 60.128
508.702816 60.129
508.952816 60.129
509.202816 60.130
509.452816 60.130
509.702816 60.130
509.952816 60.131
510.202816 60.131
510.452816 60.132
510.702816 60.132
510.952816 60.133
511.202816 60.133
511.452816 60.133
511.702816 60.134
511.952816 60.134
512.202816 60.135
512.452816 60.135
512.702816 60.135
512.952816 60.136
513.202816 60.136
513.452816 60.137
513.702816 60.137
513.952816 60.137
514.202816 60.138
514.452816 60.138
514.702816 60.138
514.952816 60.139
515.202816 60.139
515.452816 60.139
515.702816 60.140
515.952816 60.140
516.202816 60.140
516.452816 60.141
516.702816 60.141
516.952816 60.141
517.202816 60.142
517.452816 60.142
517.702816 60.142
517.952816 60.143
518.202816 60.143
518.452816 60.143
518.702816 60.143
518.952816 60.144
519.202816 60.144
519.452816 60.144
519.702816 60.144
519.952816 60.144
520.202816 60.145
520.452816 60.145
520.702816 60.145
520.952816 60.145
521.202816 60.146
521.452816 60.146
521.702816 60.146
521.952816 60.146
522.202816 60.146
522.452816 60.147
522.702816 60.147
522.952816 60.147
523.202816 60.147
523.452816 60.147
523.702816 60.147
523.952816 60.148
524.202816 60.148
524.452816 60.148
524.702816 60.148
524.952816 60.148
525.202816 60.148
525.452816 60.149
525.702816 60.149
525.952816 60.149
526.202816 60.149
526.452816 60.149
526.702816 60.149
526.952816 60.150
527.202816 60.150
527.452816 60.150
527.702816 60.150
527.952816 60.150
528.202816 60.150
528.452816 60.150
528.702816 60.151
528.952816 60.151
529.202816 60.151
529.452816 60.151
529.702816 60.151
529.952816 60.151
530.202816 60.151
530.452816 60.151
530.702816 60.151
530.952816 60.152
531.202816 60.152
531.452816 60.152
531.702816 60.152
531.952816 60.152
532.202816 60.152
532.452816 60.152
532.702816 60.152
532.952816 60.152
533.202816 60.152
533.452816 60.153
533.702816 60.153
533.952816 60.153
534.202816 60.153
534.452816 60.153
534.702816 60.153
534.952816 60.153
535.202816 60.153
535.452816 60.153
535.702816 60.153
535.952816 60.153
536.202816 60.153
536.452816 60.153
536.702816 60.153
536.952816 60.154
537.202816 60.154
537.452816 60.154
537.702816 60.154
537.952816 60.154
538.202816 60.154
538.452816 60.154
538.702816 60.154
538.952816 60.154
539.202816 60.154
539.452816 60.154
539.702816 60.154
539.952816 60.154
540.202816 60.154
540.452816 60.154
540.702816 60.154
540.952816 60.154
541.202816 60.154
541.452816 60.154
541.702816 60.154
541.952816 60.154
542.202816 60.155
542.452816 60.155
542.702816 60.155
542.952816 60.155
543.202816 60.155
543.452816 60.155
543.702816 60.155
543.952816 60.155
544.202816 60.155
544.452816 60.155
544.702816 60.155
544.952816 60.155
545.202816 60.155
545.452816 60.155
545.702816 60.155
545.952816 60.155
546.202816 60.155
546.452816 60.155
546.702816 60.155
546.952816 60.155
547.202816 60.155
547.452816 60.155
547.702816 60.155
547.952816 60.155
548.202816 60.155
548.452816 60.155
548.702816 60.155
548.952816 60.155
549.202816 60.155
549.452816 60.155
549.702816 60.155
549.952816 60.155
550.202816 60.155
550.452816 60.155
550.702816 60.156
550.952816 60.156
551.202816 60.156
551.452816 60.156
551.702816 60.156
551.952816 60.156
552.202816 60.156
552.452816 60.156
552.702816 60.156
552.952816 60.156
553.202816 60.156
553.452816 60.156
553.702816 60.156
553.952816 60.156
554.202816 60.156
554.452816 60.156
554.702816 60.156
554.952816 60.156
555.202816 60.156
555.452816 60.156
555.702816 60.156
555.952816 60.156
556.202816 60.156
556.452816 60.156
556.702816 60.156
556.952816 60.156
557.202816 60.156
557.452816 60.155
557.702816 60.155
557.952816 60.155
558.202816 60.155
558.452816 60.155
558.702816 60.155
558.952816 60.155
559.202816 60.155
559.452816 60.155
559.702816 60.155
559.952816 60.155
560.202816 60.155
560.452816 60.155
560.702816 60.155
560.952816 60.155
561.202816 60.155
561.452816 60.155
561.702816 60.155
561.952816 60.155
562.202816 60.155
562.452816 60.155
562.702816 60.155
562.952816 60.155
563.202816 60.155
563.452816 60.155
563.702816 60.155
563.952816 60.155
564.202816 60.155
564.452816 60.155
564.702816 60.155
564.952816 60.155
565.202816 60.155
565.452816 60.155
565.702816 60.155
565.952816 60.155
566.202816 60.155
566.452816 60.155
566.702816 60.155
566.952816 60.155
567.202816 60.155
567.452816 60.155
567.702816 60.155
567.952816 60.155
568.202816 60.155
568.452816 60.155
568.702816 60.155
568.952816 60.155
569.202816 60.155
569.452816 60.155
569.702816 60.155
569.952816 60.155
570.202816 60.155
570.452816 60.155
570.702816 60.154
570.952816 60.154
571.202816 60.154
571.452816 60.154
571.702816 60.154
571.952816 60.154
572.202816 60.154
572.452816 60.154
572.702816 60.154
572.952816 60.154
573.202816 60.154
573.452816 60.154
573.702816 60.154
573.952816 60.154
574.202816 60.154
574.452816 60.154
574.702816 60.154
574.952816 60.154
575.202816 60.154
575.452816 60.154
575.702816 60.154
575.952816 60.154
576.202816 60.154
576.452816 60.154
576.702816 60.154
576.952816 60.154
577.202816 60.154
577.452816 60.154
577.702816 60.154
577.952816 60.154
578.202816 60.154
578.452816 60.154
578.702816 60.154
578.952816 60.154
579.202816 60.154
579.452816 60.154
579.702816 60.154
579.952816 60.154
580.202816 60.154
580.452816 60.154
580.702816 60.154
580.952816 60.154
581.202816 60.154
581.452816 60.154
581.702816 60.154
581.952816 60.153
582.202816 60.153
582.452816 60.153
582.702816 60.153
582.952816 60.153
583.202816 60.153
583.452816 60.153
583.702816 60.153
583.952816 60.153
584.202816 60.153
584.452816 60.153
584.702816 60.153
584.952816 60.153
585.202816 60.153
585.452816 60.153
585.702816 60.153
585.952816 60.153
586.202816 60.153
586.452816 60.153
586.702816 60.153
586.952816 60.152
587.202816 60.152
587.452816 60.152
587.702816 60.152
587.952816 60.152
588.202816 60.152
588.452816 60.152
588.702816 60.152
588.952816 60.152
589.202816 60.152
589.452816 60.152
589.702816 60.152
589.952816 60.152
590.202816 60.152
590.452816 60.152
590.702816 60.151
590.952816 60.151
591.202816 60.151
591.452816 60.151
591.702816 60.151
591.952816 60.151
592.202816 60.151
592.452816 60.151
592.702816 60.151
592.952816 60.151
593.202816 60.151
593.452816 60.151
593.702816 60.151
593.952816 60.150
594.202816 60.150
594.452816 60.150
594.702816 60.150
594.952816 60.150
595.202816 60.150
595.452816 60.150
595.702816 60.150
595.952816 60.149
596.202816 60.149
596.452816 60.149
596.702816 60.149
596.952816 60.149
597.202816 60.149
597.452816 60.149
597.702816 60.149
597.952816 60.148
598.202816 60.148
598.452816 60.148
598.702816 60.148
598.952816 60.148
599.202816 60.148
599.452816 60.148
599.702816 60.147
599.952816 60.147
600.202816 60.147
600.452816 60.147
600.702816 60.147
600.952816 60.147
601.202816 60.147
601.452816 60.146
601.702816 60.146
601.952816 60.146
602.202816 60.146
602.452816 60.146
602.702816 60.146
602.952816 60.145
603.202816 60.145
603.452816 60.145
603.702816 60.145
603.952816 60.145
604.202816 60.145
604.452816 60.145
604.702816 60.144
604.952816 60.144
605.202816 60.144
605.452816 60.144
605.702816 60.144
605.952816 60.144
606.202816 60.143
606.452816 60.143
606.702816 60.143
606.952816 60.143
607.202816 60.143
607.452816 60.143
607.702816 60.142
607.952816 60.142
608.202816 60.142
608.452816 60.142
608.702816 60.142
608.952816 60.142
609.202816 60.141
609.452816 60.141
609.702816 60.141
609.952816 60.141
610.202816 60.141
610.452816 60.140
610.702816 60.140
610.952816 60.140
611.202816 60.140
611.452816 60.140
611.702816 60.140
611.952816 60.139
612.202816 60.139
612.452816 60.139
612.702816 60.139
612.952816 60.139
613.202816 60.139
613.452816 60.138
613.702816 60.138
613.952816 60.138
614.202816 60.138
614.452816 60.138
614.702816 60.137
614.952816 60.137
615.202816 60.137
615.452816 60.137
615.702816 60.137
615.952816 60.136
616.202816 60.136
616.452816 60.136
616.702816 60.136
616.952816 60.136
617.202816 60.136
617.452816 60.135
617.702816 60.135
617.952816 60.135
618.202816 60.135
618.452816 60.135
618.702816 60.134
618.952816 60.134
619.202816 60.134
619.452816 60.134
619.702816 60.134
619.952816 60.134
620.202816 60.133
620.452816 60.133
620.702816 60.133
620.952816 60.133
621.202816 60.133
621.452816 60.132
621.702816 60.132
621.952816 60.132
622.202816 60.132
622.452816 60.132
622.702816 60.131
622.952816 60.131
623.202816 60.131
623.452816 60.131
623.702816 60.131
623.952816 60.131
624.202816 60.130
624.452816 60.130
624.702816 60.130
624.952816 60.130
625.202816 60.130
625.452816 60.130
625.702816 60.129
625.952816 60.129
626.202816 60.129
626.452816 60.129
626.702816 60.129
626.952816 60.129
627.202816 60.128
627.452816 60.128
627.702816 60.128
627.952816 60.128
628.202816 60.128
628.452816 60.127
628.702816 60.127
628.952816 60.127
629.202816 60.127
629.452816 60.127
629.702816 60.127
629.952816 60.126
630.202816 60.126
630.452816 60.126
630.702816 60.126
630.952816 60.126
631.202816 60.126
631.452816 60.125
631.702816 60.125
631.952816 60.125
632.202816 60.125
632.452816 60.125
632.702816 60.125
632.952816 60.124
633.202816 60.124
633.452816 60.124
633.702816 60.124
633.952816 60.124
634.202816 60.124
634.452816 60.123
634.702816 60.123
634.952816 60.123
635.202816 60.123
635.452816 60.123
635.702816 60.123
635.952816 60.122
636.202816 60.122
636.452816 60.122
636.702816 60.122
636.952816 60.122
637.202816 60.122
637.452816 60.121
637.702816 60.121
637.952816 60.121
638.202816 60.121
638.452816 60.121
638.702816 60.121
638.952816 60.120
639.202816 60.120
639.452816 60.120
639.702816 60.120
639.952816 60.120
